K05372,4,0,0,0,0,1,3,1,1,9,1
K05373,3,113,130,346,212,210,100,386,36,29,338
K05374,0,3,0,0,0,0,0,0,2,0,0
K05375,2,46,9,5,15,58,4,9,28,21,7
K05376,0,1219,33,6,0,303,13,120,653,309,113
K05377,8,1383,2410,883,0,952,2363,586,771,2352,832
K05378,0,2203,60,2,2,608,20,149,1152,371,216
K05379,0,2375,53,12,2,399,16,31,1243,36,245
K05380,0,858,25,2,0,119,9,11,441,8,65
K05381,0,419,7,0,0,54,4,4,189,2,30
K05382,2,619,2333,824,0,792,2271,355,353,2208,800
K05383,0,818,42,5,1,250,21,30,397,208,71
K05384,0,1765,46,2,0,318,20,179,855,392,110
K05385,0,1298,56,5,0,370,17,81,555,537,124
K05386,0,702,40,5,2,204,8,98,333,296,78
K05387,1,2,3,10,3,4,1,1,1,5,2
K05389,218,298,209,170,21,305,94,255,565,126,158
K05391,8,6,14,9,0,13,14,6,12,8,7
K05396,955,1211,540,395,915,1000,364,713,964,486,744
K05397,0,2,0,4,1,2,0,17,14,3,1
K05398,0,0,0,0,0,0,0,0,0,0,0
K05399,0,0,0,0,0,0,2,0,0,1,0
K05402,0,0,0,0,0,0,0,5,2,0,2
K05404,0,0,0,0,0,0,1,0,0,0,0
K05410,10,4,6,3,1,4,3,11,16,3,2
K05414,0,2,0,0,0,0,0,0,0,0,0
K05456,0,0,0,0,0,0,0,0,0,0,0
K05460,11,33,8,20,4,23,7,38,23,5,35
K05462,0,0,0,0,0,0,0,0,0,0,1
K05463,0,3,2,7,0,0,0,18,13,2,4
K05464,13,8,3,2,5,8,1,6,5,2,8
K05465,0,2,0,0,2,1,1,0,0,2,2
K05466,11,7,4,3,1,4,2,3,4,1,2
K05467,2,6,1,2,1,1,3,0,5,3,3
K05496,0,0,0,0,0,0,0,0,1,0,0
K05497,0,2,0,0,0,1,0,0,4,0,1
K05499,72,140,77,73,258,124,73,77,146,69,77
K05501,1196,708,335,314,672,739,366,360,669,605,394
K05502,6,2,2,0,3,6,5,3,4,7,0
K05504,0,0,0,0,0,0,0,2,0,0,0
K05515,26648,15987,27747,24147,25407,21457,25054,23925,12028,28920,27666
K05516,506,2418,1537,1232,1343,1740,1877,1515,1759,2283,1745
K05517,0,0,0,0,0,0,0,1,0,1,0
K05520,260,974,466,680,1274,1173,379,932,892,629,1057
K05521,264,324,284,230,417,408,278,349,324,292,363
K05522,484,2117,1141,726,460,1788,859,2100,1541,1524,1601
K05523,43,186,13,14,36,75,9,44,123,14,11
K05524,5100,5104,4655,4247,5792,5455,5056,6348,3660,6341,6256
K05525,1071,1505,706,518,1204,1409,574,705,1003,851,895
K05526,161,21,36,40,221,44,37,51,58,69,129
K05527,2986,1543,1918.5,1667,2859,1560,2192.5,1607.5,1152,2143,1777
K05528,16,34,38,15,8,29,25,9,25,23,23
K05529,26,41,10,5,4,34,7,12,51,9,3
K05530,0,0,0,0,0,2,0,0,0,0,0
K05531,1,12,2,1,3,10,1,2,8,4,4
K05533,1,0,0,0,0,0,3,0,0,0,2
K05534,1,14,5,2,1,5,2,4,13,0,2
K05535,107,403,52,33,16,226,23,61,491,60,32
K05536,0,0,0,0,0,0,0,0,0,1,0
K05538,0,0,0,0,0,0,0,1,0,1,0
K05539,12019,8450,14811,12712,11060,11840,13334,11038,6467,14925,13626
K05540,5570,7425,4586,4158,8190,5922,4456,6086,5821,4605,5980
K05541,359,931,119,133,491,422,91,320,664,159,219
K05542,616,926,587,526,87,826,199,1258,1423,324,458
K05543,150,300,91,71,17,140,46,225,215,57,77
K05544,398,1998,277,297,87,943,119,723,1759,180,318
K05545,22,31,25,19,12,39,7,24,21,12,7
K05546,563,1433,489,437,73,902,205,1145,1612,304,498
K05547,0,0,0,0,0,0,0,0,0,0,0
K05548,48,48,37,38,29,50,34,64,33,49,39
K05549,263,698,383,116,918,746,325,366,792,318,206
K05550,17,116,65,14,190,103,52,47,127,37,34
K05551,30,22,13,43,16,13,7,49,48,15,75
K05552,0,8,0,2,2,4,0,0,6,0,2
K05555,85,406,115,88,539,332,94,204,337,105,163
K05556,29,75,53,79,41,35,39,71,58,22,167
K05557,7,164,4,2,114,55,14,21,54,22,4
K05558,0,0,0,0,0,0,0,0,0,0,2
K05559,68,705,362,1077,1240,890,270,1116,371,71,855
K05560,14,69,49,127,128,72,36,110,42,3,112
K05561,63,354,191,483,604,373,123,623,147,43,510
K05562,14,138,71,199,210,136,43,191,65,15,125
K05563,9,61,25,86,111,58,18,73,33,7,66
K05564,18,91,27,75,151,78,22,117,49,3,75
K05565,19,132,52,29,368,61,35,28,83,38,15
K05566,1125,1821,1190,1247,1423,1997,795,1023,1921,1215,2304
K05567,561,855,530,524,758,883,383,474,778,609,964
K05568,5386,9751,5911,6600,8430,10430,4147,5890,9500,6457,11153
K05569,349,643,416,505,602,739,364,353,553,477,859
K05570,272,592,359,387,469,572,231,262,533,395,639
K05571,359,540,332,356,441,613,267,250,519,396,566
K05572,8,1510,5207,3803,60,2125,4575,3035,813,4938,6325
K05573,1,2064,7194,4738,77,1890,6349,4224,1031,6823,4499
K05574,9,507,1792,1326,63,800,1788,939,280,1942,1314
K05575,26,6327,15182,10433,164,7044,13183,8450,3208,14450,13395
K05576,6,617,1580,1134,278,577,1501,791,369,1496,1034
K05577,111,5366,10177,7218,341,5291,8938,6011,2882,9513,9691
K05578,4,722,2582,1723,23,690,2167,946,361,2358,1686
K05579,10,1719,5273,3607,148,1631,4633,3043,987,4894,3166
K05580,1,767,2920,5224,20,907,2745,3033,450,3356,5525
K05581,8,729,2453,1450,65,933,2661,887,408,2535,1304
K05582,6,1003,3396,2140,18,1427,2917,1837,469,3238,2246
K05583,0,307,792,478,0,709,1081,425,178,830,1681
K05584,0,476,1800,1174,0,757,2025,818,231,1818,1073
K05585,0,775,2771,1579,1,1357,3027,1326,360,2631,2957
K05586,0,5,0,0,1,0,0,0,1,0,0
K05587,2,21,6,2,78,19,1,8,17,4,1
K05588,0,21,2,0,7,14,3,4,8,2,0
K05589,649,295,52,26,748,193,54,58,179,79,38
K05590,345,179,48,62,408,146,41,122,165,64,105
K05591,2822,1829,295,350,1679,1413,201,601,1701,842,543
K05592,14924,14583,9990,6969,17786,12566,8976,8134,10928,13920,7053
K05593,0,1,0,0,1,0,0,0,0,0,0
K05595,7037,1335,631,1038,4010,1080,522,1309,1346,569,1263
K05596,25,39,37,79,273,37,18,94,66,17,89
K05597,2,5,3,0,22,8,3,3,1,10,1
K05599,11,15,13,9,30,28,5,23,22,21,17
K05600,2,9,5,0,12,7,4,0,20,1,0
K05601,0,7,2,1,4,1,1,3,0,1,0
K05602,108,309,141,86,474,253,122,210,315,98,167
K05603,2460,2069,829,411,2097,1255,536,959,1688,474,656
K05604,26,81,29,29,79,36,27,61,66,20,39
K05605,393,647,634,580,486,701,500,728,445,642,687
K05606,1906,2851,1606,1650,4189,2509,1477,2612,2080,1652,2325
K05607,135,387,232,192,430,367,217,307,347,232,292
K05609,112,307,126,65,22,197,41,186,360,79,98
K05610,186,502,107,155,17,304,49,344,507,85,117
K05611,0,0,1,0,0,0,2,1,4,1,0
K05612,29,116,47,22,223,91,28,90,115,42,46
K05613,271,335,160,165,309,261,123,316,201,193,164
K05614,78,148,61,74,223,211,59,115,158,104,104
K05615,0,2,0,1,0,0,1,0,1,1,1
K05616,2,21,11,4,18,19,0,14,25,12,9
K05617,1,8,9,8,39,7,5,11,5,6,14
K05618,58,21,21,27,40,13,25,31,15,22,38
K05619,29,20,23,36,3,14,10,31,21,4,27
K05620,0,0,3,6,1,2,3,3,4,1,3
K05621,1,6,4,4,3,4,1,5,2,5,2
K05622,0,0,4,0,0,3,2,0,2,2,2
K05624,17,10,12,2,2,11,8,5,7,8,11
K05625,1,12,5,2,0,3,1,3,4,3,2
K05627,1,0,0,0,0,0,0,0,0,0,0
K05628,1,1,4,0,0,2,1,14,2,0,0
K05629,3,0,3,0,0,0,5,4,3,1,0
K05630,10,2,4,4,2,7,0,9,3,4,12
K05631,2,3,1,1,0,2,3,14,16,2,2
K05632,2,7,6,1,4,5,3,7,8,1,6
K05633,23,34,31,4,8,30,11,36,29,13,14
K05635,5,4,0,0,4,5,3,17,14,8,0
K05636,1,4,5,0,4,3,1,13,21,2,1
K05637,44,16,28,21,9,22,23,41,28,16,25
K05638,0,0,0,0,0,0,0,1,1,0,0
K05639,0,0,2,0,0,0,0,0,0,0,0
K05640,0,0,0,0,0,0,0,0,0,0,0
K05641,274,2877,168,112,34,915,75,164,1517,124,115
K05642,53,30,75,51,26,100,31,51,76,36,44
K05643,2064,3036,1782,1176,461,2823,779,2962,3965,1036,1217
K05644,32,28,26,26,3,23,8,33,51,16,21
K05645,33,43,117,126,10,78,37,143,125,54,100
K05646,5,1,8,1,1,3,4,2,6,6,6
K05647,7,14,2,4,2,7,4,33,12,4,1
K05648,113,84,176,112,45,131,58,120,156,67,115
K05649,0,1,1,0,1,2,0,2,2,0,0
K05650,14,7,10,5,2,9,1,14,5,4,5
K05651,2,2,2,2,1,6,3,1,13,2,1
K05653,2,17,9,3,5,7,12,12,5,3,8
K05654,17,22,25,19,8,14,20,25,32,22,21
K05655,74,170,141,123,126,145,77,204,162,98,186
K05656,269,874,249,182,83,371,95,459,575,157,205
K05657,355,893,365,303,219,447,177,468,533,231,330
K05658,2198,4207,2736,2499,1391,3550,1447,3972,4566,1867,2769
K05659,19,3,20,17,11,17,9,9,15,15,12
K05660,28,17,32,13,6,27,8,29,24,28,15
K05661,153,174,134,90,145,185,78,190,249,141,123
K05662,170,233,212,195,114,245,112,319,288,140,205
K05663,231,1275,292,236,232,662,156,326,1090,170,238
K05664,4,15,19,10,6,22,23,21,24,3,11
K05665,1421,2220,1288,837,267,1974,568,1838,2678,732,881
K05666,1162,1981,921,554,168,1340,379,1284,1929,513,675
K05667,95,51,97,79,27,93,46,111,124,48,78
K05668,255,151,226,165,60,234,115,197,237,127,156
K05669,14,12,20,12,5,25,6,18,35,12,19
K05670,49,17,37,28,7,28,23,22,30,22,34
K05671,9,0,15,7,2,7,5,8,1,10,10
K05672,61,20,54,27,19,58,25,55,59,41,35
K05673,854,573,791,442,235,738,386,739,991,399,479
K05674,275,197,365,225,65,324,141,312,339,159,197
K05675,14,4,8,0,5,5,3,7,4,4,3
K05676,55,20,69,17,19,48,42,40,52,28,28
K05677,276,796,201,71,72,456,117,201,688,146,109
K05678,11,38,12,11,5,29,12,19,22,11,11
K05679,70,65,60,61,14,79,28,82,94,48,61
K05680,5,11,15,3,0,12,3,6,8,5,5
K05681,798,3227,758,477,111,1728,317,1215,2880,474,565
K05682,0,0,0,0,0,0,0,0,0,0,0
K05683,8,9,7,5,0,9,6,9,8,3,3
K05684,31,45,21,27,4,43,12,29,42,14,24
K05685,88,697,218,168,1034,457,165,304,388,295,238
K05687,6,9,10,6,25,8,6,8,5,9,6
K05688,27,6,13,0,6,17,9,10,16,4,0
K05689,0,0,0,0,0,0,0,0,1,0,0
K05690,0,0,0,0,0,0,0,7,6,0,0
K05691,3,6,4,3,2,4,0,25,40,3,4
K05692,2431,1111,1254,993,467,1585,515,1959,2302,719,1311
K05693,3,0,0,0,1,0,0,0,2,0,0
K05694,23,18,9,2,8,7,3,28,36,4,12
K05695,13,9,29,11,11,19,8,24,30,9,8
K05696,2,1,4,0,2,1,0,5,5,0,1
K05697,2,0,4,2,0,1,1,0,0,0,0
K05698,4,0,2,0,0,2,5,0,2,1,0
K05699,58,52,48,51,10,73,16,111,118,31,41
K05700,0,4,3,0,2,3,2,15,16,0,0
K05701,2,4,4,0,1,0,0,17,11,2,0
K05702,0,1,3,0,1,2,2,21,17,3,0
K05703,7,8,2,3,5,6,2,0,2,0,2
K05704,17,3,20,6,2,18,8,11,13,8,10
K05705,4,1,3,4,2,4,3,10,7,4,3
K05707,0,0,0,0,0,0,0,0,1,0,0
K05708,305,632,281,74,680,430,290,326,421,275,136
K05709,0,18,11,0,42,15,8,5,31,1,0
K05710,496,1078,511,343,3560,824,459,750,965,598,464
K05711,5,21,2,4,36,20,4,14,25,4,14
K05712,2071,4033,4052,3049,2385,4491,3544,2585,3227,3783,4254
K05713,222,694,64,0,531,385,16,282,476,42,3
K05714,29,103,45,17,118,60,65,33,43,56,23
K05715,58,146,114,51,318,140,116,117,135,98,68
K05717,0,5,1,0,0,0,0,2,1,1,1
K05718,0,1,1,2,1,2,1,0,2,0,1
K05719,0,5,11,5,2,5,1,27,14,1,3
K05720,0,2,3,4,0,6,1,6,6,0,0
K05721,25,13,6,3,2,8,1,2,6,0,1
K05722,6,1,0,5,1,0,4,3,5,0,0
K05723,24,8,19,5,10,6,7,17,19,8,6
K05724,93,50,100,71,31,103,74,115,119,61,53
K05725,20,7,15,2,2,22,1,13,26,6,1
K05726,0,0,0,0,0,0,0,0,0,0,0
K05727,2,1,7,0,2,2,9,11,17,6,2
K05728,25,13,38,19,11,29,15,23,27,15,20
K05729,3,3,1,0,0,6,0,0,2,0,5
K05730,2,4,4,2,0,2,2,8,15,1,4
K05731,1,1,2,1,1,2,0,21,11,0,0
K05732,0,0,1,0,0,2,0,9,3,0,0
K05733,3,0,2,0,0,0,0,0,5,3,0
K05734,2,0,0,1,1,0,0,0,7,0,0
K05735,0,2,2,2,0,0,0,1,4,1,1
K05736,4,3,1,2,1,4,1,13,11,7,4
K05737,1,0,3,0,0,0,0,0,0,0,1
K05738,2,1,0,0,0,1,0,1,1,0,0
K05740,34,28,44,50,7,37,29,58,51,37,30
K05741,2,1,7,4,2,9,3,8,20,6,6
K05742,1,0,2,0,1,1,1,1,1,0,0
K05743,55,16,44,20,15,49,23,33,35,15,18
K05744,2,1,0,0,0,0,1,4,2,0,0
K05745,3,0,2,0,0,1,5,0,0,0,0
K05746,2,0,0,0,0,0,0,4,2,0,0
K05747,26,165,32,20,9,68,15,62,74,17,25
K05748,5,0,0,0,0,0,0,0,0,0,0
K05749,279,201,153,120,20,285,75,428,441,126,109
K05750,5,3,4,1,1,7,5,27,12,2,0
K05751,1,0,4,3,3,0,0,4,9,1,0
K05752,13,14,9,4,2,13,6,56,34,13,6
K05753,0,0,0,0,1,0,0,0,0,0,0
K05754,14,22,7,10,0,26,2,51,45,3,7
K05755,120,152,71,82,16,134,45,149,266,69,80
K05756,61,128,61,54,16,127,31,135,247,34,33
K05757,123,85,93,118,9,116,31,263,201,56,86
K05758,125,301,76,66,12,215,24,230,458,52,57
K05759,15,161,50,82,4,69,9,67,163,19,45
K05760,10,354,25,7,12,50,11,19,47,11,8
K05761,73,474,159,119,16,145,62,130,173,77,88
K05762,6,0,17,9,1,14,5,8,31,9,4
K05763,71,6,17,12,35,3,8,13,26,26,25
K05764,1,0,0,0,0,0,0,0,0,0,0
K05765,75,225,75,84,9,160,40,146,209,50,75
K05766,12,45,21,7,5,16,22,22,20,10,17
K05767,3,3,11,5,3,8,7,4,17,3,5
K05768,248,225,273,353,38,263,106,513,411,149,321
K05769,9,3,10,6,4,2,4,9,2,5,3
K05770,3054,1677,2517,2523,1830,1850,2679,2504,1520,2761,2471
K05772,1429,2046,1599,1775,2256,1926,1255,1954,1815,1514,2612
K05773,1141,1534,1191,1293,1647,1491,903.5,1518,1370.5,982.5,2018
K05774,18,152,143,177,127,239,73,210,115,56,155
K05775,0,0,0,0,0,0,0,0,0,0,2
K05776,909,713,375,156,1204,705,274,472,596,384,202
K05777,545,555,549,789,791,440,453,540,487,504,1339
K05778,413,329,250,313,709,277,246,286,335,257,580
K05779,237,246,232,312,404,183,195,394,259,251,444
K05780,26,175,189,351,164,366,85,320,125,133,444
K05781,27,269,275,416,263,393,109,394,206,165,532
K05782,333,518,294,249,704,518,199,289,433,310,442
K05783,37,134,62,32,314,167,45,71,188,68,59
K05784,35,82,41,32,237,97,26,50,105,48,34
K05785,577,378,145,116,476,376,130,128,419,162,281
K05786,7804,7444,4581,4555,7437,6952,4453,5182,4737,5246,8671
K05787,34,43,27,38,108,45,20,59,50,53,48
K05788,3329,2195,2379,1995,3760,2314,2370,2335,1763,2891,2330
K05789,9,4,3,0,45,4,3,5,5,0,0
K05790,0,0,0,0,0,1,0,0,0,0,0
K05791,49,39,52,35,41,47,24,57,62,40,51
K05792,29,86,42,58,83,51,61,77,48,45,101
K05793,8,9,0,1,14,8,1,14,4,0,0
K05794,283,481,302,198,553,499,218,510,593,351,195
K05795,51,20,19,28,42,21,19,42,33,6,86
K05796,3,21,1,0,20,16,3,3,29,2,0
K05797,6,17,37,25,71,20,23,42,32,40,28
K05798,338,237,211,200,286,319,234,314,155,222,342
K05799,923,690,426,589,1126,755,310,672,662,237,727
K05800,2400,2024,914,1293,2449,1630,654,1381,1576,733,1875
K05801,3706,2961,2395,2475,4738,3008,2385,2807,2531,2387,3475
K05802,1210,2434,812,1336,7890,1956,586,2140,1816,793,2161
K05803,21,62,32,45,272,132,48,60,133,55,110
K05804,0,0,0,0,4,0,2,0,3,0,3
K05805,32,87,107,230,299,166,77,252,90,21,199
K05807,8563,3679,5943,5506,7208,4475,5650,4970,3007,5832,5375
K05808,1065,1315,2990,1346,1062,1726,2476,847,883,2830,1365
K05809,0,1,0,0,0,0,1,0,0,0,0
K05810,5634,5086,4671,4364,5614,4838,5353,4066,3311,5394,5628
K05812,5,35,15,22,188,35,7,38,64,11,43
K05813,4435,2514,2426,2345,2489,1919,1898,4462,1976,1635,2665
K05814,3071,1502,1821,1666,2000,1214,1396,2904,1185,1209,1944
K05815,3023,1770,1907,1960,2406,1475,1574,3319,1255,1341,2284
K05816,2731,1779,1809,1810,1814,1310,1566,2376,1366,1279,2140
K05817,13,14,8,3,24,12,9,4,2,9,7
K05818,150,212,23,8,97,86,10,27,144,25,8
K05819,1,7,5,1,2,8,15,0,1,13,5
K05820,554,641,208,73,862,532,155,200,497,276,164
K05821,2,0,4,1,1,0,2,0,1,0,2
K05822,6,31,9,6,47,22,12,12,33,13,1
K05823,47,83,73,66,72,76,36,96,68,64,129
K05824,2,51,28,11,66,47,16,21,54,12,32
K05825,463,1284,899,892,1522,1398,709,940,1189,775,1062
K05826,30,167,11,2,1181,31,5,28,94,14,0
K05827,126,618,25,16,5465,160,34,143,492,89,12
K05828,40,402,20,1,2767,109,27,89,235,54,3
K05829,90,600,121,60,3716,261,85,173,529,146,115
K05830,140,750,68,69,4288,253,56,212,432,102,87
K05831,95,328,9,2,3473,73,22,61,131,59,2
K05832,19,9,11,0,13,2,15,11,9,9,10
K05833,14,44,31,39,40,28,35,47,28,32,67
K05834,1369,510,378,420,1082,600,366,495,272,324,480
K05835,9,15,12,9,51,12,23,6,15,17,6
K05836,1501,690,85,135,274,355,57,213,491,179,251
K05837,16434,10290,17193,14423,14689,11453,15473,14152,7605,17928,13797
K05838,1094,3229,1512,1937,1793,2782,1131,2408,2683,1470,3752
K05841,183,205,261,295,37,271,118,323,333,123,291
K05844,761,5227,1884,2553,3583,3436,1554,5232,2800,1667,3491
K05845,117.5,402,307,467.5,535,594.5,176.5,450.5,359.5,231,501
K05846,132.5,526,405,819.5,675,769.5,260.5,780.5,396.5,237,781
K05847,217,557,353,538,653,729,250,617,567,287,683
K05849,653,388,907,743,109,731,307,1042,995,439,764
K05850,538,671,472,294,73,636,191,873,1088,315,419
K05851,6,37,18,64,816,30,10,105,53,16,83
K05853,224,1162,116,141,33,618,61,289,1011,109,169
K05854,6,3,8,0,0,9,3,0,1,0,0
K05855,9,1,8,3,1,4,2,4,17,12,2
K05856,5,8,6,2,0,5,0,2,5,2,3
K05857,288,746,382,381,20,571,171,660,945,198,387
K05858,46,58,91,97,9,62,28,142,125,38,98
K05859,6,2,6,11,3,11,3,15,23,8,11
K05860,15,18,44,55,4,36,9,66,49,25,32
K05861,3,5,6,7,1,3,5,2,13,0,1
K05862,0,0,0,0,0,0,0,0,1,0,0
K05863,392,773,447,254,77,583,144,823,1083,243,297
K05864,344,517,336,286,85,507,138,579,813,174,286
K05865,11,3,9,12,4,7,2,6,14,7,14
K05866,4,2,2,2,2,1,4,2,0,5,2
K05867,3,2,0,0,0,0,0,1,0,0,0
K05868,18,1,10,5,2,3,5,10,24,5,1
K05869,204,167,228,294,39,241,82,359,268,134,280
K05870,0,0,0,2,0,0,0,0,1,0,0
K05871,4,0,9,4,0,15,3,2,5,1,5
K05872,9,2,7,5,1,4,5,5,13,4,2
K05873,0,10,8,1,15,14,9,10,19,7,0
K05874,28,10,15,6,17,6,11,15,12,8,3
K05875,18,6,10,3,26,5,5,21,10,8,0
K05876,3,1,1,0,2,0,0,0,2,0,0
K05877,2,0,0,0,2,0,0,0,1,0,0
K05878,309,1525,1893,1309,2536,1971,1349,2092,1069,1424,3028
K05879,64,704,887,714,453,880,697,704,389,522,1389
K05880,0,0,0,1,0,0,3,1,1,0,1
K05881,2,14,37,16,3,37,35,0,25,39,9
K05882,867,2226,1455,712,2721,2476,1334,1351,2027,1483,1168
K05884,645,586,781,487,1061,943,881,875,493,1324,514
K05886,16,66,54,82,72,76,56,69,63,30,74
K05887,0,2,6,0,1,0,3,4,0,2,0
K05889,1357,2107,530,219,754,1575,418,975,1577,868,547
K05894,257,221,165,131,132,212,115,168,181,152,205
K05895,728,2014,4333,2252,846,2028,4027,1735,1559,4089,2408
K05896,7615,5845,10656,8952,10469,6738,9935,7513,4406,10702,8709
K05898,1459,1964,372,182,1072,1366,404,852,1565,707,313
K05901,0,0,1,0,0,0,1,0,0,1,1
K05906,14,17,37,12,8,19,19,35,32,13,9
K05907,72,529,14,12,33,203,5,30,405,19,15
K05909,77,64,83,54,43,83,54,39,77,43,56
K05910,1,0,0,0,0,0,0,0,0,0,0
K05913,10,191,103,20,47,159,78,67,138,88,62
K05916,80,399,84,56,241,320,56,200,292,66,98
K05917,210,845,120,82,93,427,57,363,700,128,84
K05919,26,2,10,0,16,7,22,9,0,16,0
K05921,378,1510,903,481,1981,1276,724,833,1212,921,721
K05925,207,771,150,236,28,501,88,314,883,88,183
K05926,0,1,0,0,0,0,0,0,1,1,0
K05927,0,0,0,0,0,0,0,0,0,0,0
K05928,216,593,156,133,91,320,89,367,514,98,143
K05929,88,138,107,81,419,129,105,87,181,85,139
K05931,139,387,153,144,22,216,53,343,277,86,122
K05933,74,99,60,65,117,96,78,136,112,47,205
K05934,488,770,537.5,893,3293,949,366.5,947,697,437,1594
K05936,1399,3219,4671,3295,4830,3534,4008,2866,2528,4510,3698
K05937,0,0,0,0,0,0,0,0,0,0,0
K05939,4761,2537,747,765,6743,2550,620,1368,2555,1190,1531
K05940,6,8,20,37,4,23,5,44,19,11,30
K05941,173,177,169,177,14,199,73,388,344,114,193
K05946,395,1562,239,353,304,620,251,390,928,421,599
K05947,0,14,16,1,0,96,12,1,14,107,3
K05948,1,0,1,3,0,5,2,8,8,0,2
K05951,0,0,0,0,0,0,0,0,0,0,4
K05952,401,238,166,124,219,312,159,183,232,241,215
K05954,192,706,151,125,43,387,64,325,696,106,133
K05955,85,181,62,61,14,117,33,175,152,50,53
K05956,215,577,162,112,93,346,55,350,635,118,116
K05957,0,19,11,7,3,26,3,18,17,9,26
K05961,8,10,6,6,6,8,22,12,5,15,14
K05962,61,64,65,57,95,79,47,97,71,30,81
K05964,0,2,0,0,0,1,1,0,0,2,0
K05966,74,58,31,4,89,45,60,28,47,30,7
K05967,49,214,3,4,1075,9,8,3,68,17,3
K05970,2427,4749,2432,2787,4562,6195,1438,3508,5385,3170,5544
K05972,7,3,2,7,14,4,6,9,8,3,6
K05973,202,893,802,1065,464,1152,554,935,762,601,1436
K05978,0,1514,5312,2267,0,932,5462,968,816,4830,1835
K05979,329,1104,3035,2069,355,1345,2956,1365,681,2828,2966
K05982,4,34,73,36,108,57,80,93,29,38,80
K05984,104,43,13,11,19,40,22,20,46,35,13
K05985,0,7,0,4,1,3,0,1,8,0,13
K05986,266,77,63,76,160,74,82,107,53,105,59
K05988,0,1,3,4,0,2,2,6,0,1,15
K05989,1141,994,1031,1044,846,1490,626,1009,1247,923,1771
K05991,187,178,211,153,108,208,132,213,219,114,185
K05994,91,54,93,52,152,57,115,157,68,74,99
K05995,482,1375,399,381,579,647,269,1133,641,284,407
K05996,256,524,459,213,1141,558,649,775,256,660,275
K05997,15,18,31,41,29,24,31,42,10,16,72
K05998,0,0,2,0,0,0,0,4,0,1,0
K05999,0,0,1,0,0,0,0,0,2,0,0
K06001,630,4006,2439,2016,6204,3181,1704,5728,2815,2128,3389
K06002,34,19,29,29,2,43,24,50,44,19,33
K06006,2,3,2,5,257,4,2,8,39,5,9
K06007,0,0,2,0,1,3,0,0,0,0,0
K06008,0,0,0,0,0,0,0,0,0,1,0
K06009,1,0,0,0,0,0,0,0,0,0,0
K06013,2579,1655,1596,1523,4309,2200,1401,2640,1284,1852,1625
K06015,6399,7788.5,2805,1442.5,13012,6927,2520,4383,6706,3116,2221.5
K06016,2384,6473,4207,3908,7619,5769,2712,5171,4968,2644,6224
K06018,1,3,0,0,3,0,0,2,0,1,0
K06019,20,49,26,22,72,43,52,46,37,35,36
K06020,6835.5,8730.5,3867.5,4278,6105.5,8114.5,2532,5786,8580,3835,7157
K06021,3,1,0,0,0,4,0,1,1,0,4
K06022,0.5,25.5,3,7,22.5,15.5,2,7.5,17,3.5,22
K06023,128,670,290,378,659,965,236,468,535,536,796
K06024,6694,4862,8224,6583,9261,5050,7584,6399,3621,8228,6060
K06027,973,2713,1427,1366,255,1825,1332,2078,2535,1318,1197
K06030,4,1,2,0,3,2,2,10,11,3,3
K06033,1,78,31,5,46,60,8,23,44,17,27
K06034,606,695,394,408,596,576,284,481,653,386,642
K06039,52,108,39,108,48,89,90,169,155,63,294
K06041,14285,7981,10303,9171,12947,8685,9572,10429,6700,11159,9873
K06042,1025,2379,3881,2812,3450,2420,3292,2565,1968,3632,4424
K06044,20,14,8,20,243,1,9,14,2.5,0,8
K06045,237,2128,806,759,3012,2070,646,1021,2065,660,1767
K06046,0,3,2,2,0,1,2,16,1,0,1
K06047,244,106,145,136,35,150,78,188,228,83,96
K06048,199,1488,5895,2952,1757,2880,7879,710,502,6077,2902
K06049,122,297,181,172,113,356,120,212,198,225,235
K06051,257,199,58,4,45,189,31,34,367,28,13
K06052,268,62,38,14,40,84,18,35,55,27,16
K06053,3,4,1,1,1,5,0,27,23,4,0
K06054,0,0,0,0,1,0,0,0,0,0,0
K06057,0,0,1,2,0,0,0,9,7,0,0
K06058,57,77,61,50,12,61,36,52,68,30,33
K06059,1,8,8,4,2,6,3,25,12,2,1
K06060,0,0,0,1,0,1,0,4,0,0,0
K06062,142,939,124,79,31,535,76,120,1003,130,56
K06063,159,254,150,122,44,325,70,407,437,89,156
K06065,7,315,26,35,0,75,5,34,75,9,26
K06066,15,203,14,17,0,18,5,30,34,11,13
K06067,720,1210,663,597,146,877,244,1333,1076,380,609
K06068,30,17,33,28,4,23,13,30,18,13,14
K06069,26,13,25,15,3,24,12,41,42,13,27
K06070,14,10,16,18,5,13,18,49,21,3,9
K06071,20,20,32,31,12,42,13,45,61,19,18
K06072,133,1278,337,276,1493,646,254,1085,766,223,623
K06073,0,9,4,17,0,10,10,15,13,5,19
K06074,1,6,8,25,136,26,5,13,25,10,35
K06075,43,77,57,46,205,85,56,51,69,45,74
K06076,182,516,191,257,907,448,236,445,391,162,431
K06077,38,12,9,11,66,12,9,12,19,8,24
K06078,0,0,0,0,0,0,0,0,0,0,0
K06079,0,26,2,0,10,10,1,0,9,2,2
K06080,0,0,1,0,0,0,0,0,0,0,0
K06082,1,5,2,2,3,2,0,7,6,0,1
K06083,1,0,0,0,0,0,0,0,0,1,1
K06084,0,1,2,0,2,1,0,5,1,0,3
K06085,4,2,1,0,0,2,2,3,1,0,2
K06086,0,1,2,0,1,3,1,0,2,0,0
K06087,4,0,0,0,0,0,1,0,0,0,0
